id,skill_name,date_created,date_updated
28540,CRITICAL CAREACUTE CARE PEDIATRIC NURSING,2018-05-03 02:22:24.197917+00,2018-05-03 02:22:24.197961+00
28363,CRITICAL CARE SETTING AS A STAFF NURSE,2018-05-03 01:26:50.302854+00,2018-05-03 01:26:50.302933+00
28378,LEADERSHIP COMMUNICATION SKILLS,2018-05-03 01:35:31.950224+00,2018-05-03 01:35:31.950284+00
28379,EXCELLENT ORGANIZATION,2018-05-03 01:35:32.332487+00,2018-05-03 01:35:32.332529+00
28380,PROFICIENT IN MICROSOFT OFFICE PRODUCTS,2018-05-03 01:35:32.794085+00,2018-05-03 01:35:32.794146+00
28381,LINKS HTTPSWWWLINKEDINCOMINLORETAPYTKA,2018-05-03 01:35:33.226805+00,2018-05-03 01:35:33.226847+00
28382,THIS WAS THE FIRST JOB I HAD AFTER PASSING MY NATIONAL LICENSURE,2018-05-03 01:37:11.046792+00,2018-05-03 01:37:11.046853+00
28383,I WOULD SAY THIS INSTITUTION TAUGHT ME HOW TO MANAGE MY TIME IN HANDLING MANY CASES PER DAY WITH LIMITED STAFF,2018-05-03 01:37:11.410894+00,2018-05-03 01:37:11.411001+00
28384,NURSING CARE WAS NOT EASY BUT I WAS ABLE TO GIVE PROPER CARE,2018-05-03 01:37:11.786872+00,2018-05-03 01:37:11.786939+00
28385,ATTEND DEMANDS WELL WITHOUT SUPERVISION,2018-05-03 01:37:12.130807+00,2018-05-03 01:37:12.130879+00
28386,NURSING JOB IN THIS INSTITUTION BUT IM PROUD TO BE ONE,2018-05-03 01:37:12.482738+00,2018-05-03 01:37:12.4828+00
28387,A TEAM PLAYER WHO WORKS WELL WITH OTHERS,2018-05-03 01:37:12.87024+00,2018-05-03 01:37:12.870281+00
28388,A FLEXIBLE NURSE,2018-05-03 01:37:13.274066+00,2018-05-03 01:37:13.27413+00
28389,PICC LINES YEARS,2018-05-03 01:39:46.830473+00,2018-05-03 01:39:46.830532+00
28390,CHEMO THERAPY YEARS,2018-05-03 01:39:47.18778+00,2018-05-03 01:39:47.18784+00
28391,SANE NURSE YEARS,2018-05-03 01:39:47.624813+00,2018-05-03 01:39:47.624874+00
28392,PORT ACCESS YEARS,2018-05-03 01:39:48.02189+00,2018-05-03 01:39:48.021931+00
28393,HIGHLY MOTIVATED CARING,2018-05-03 01:39:48.394612+00,2018-05-03 01:39:48.394655+00
28394,WILLING TO GO ABOVE,2018-05-03 01:39:48.785961+00,2018-05-03 01:39:48.786027+00
28395,BEYOND FOR PATIENTS,2018-05-03 01:39:49.185202+00,2018-05-03 01:39:49.185265+00
28396,SEEKING OUTPATIENT POSITION,2018-05-03 01:39:49.569487+00,2018-05-03 01:39:49.569528+00
28397,WILLING TO TRAIN IN OTHER SETTINGS,2018-05-03 01:39:49.939353+00,2018-05-03 01:39:49.939429+00
28398,STAFF REGISTERED NURSE IN BUSY,2018-05-03 01:41:49.233294+00,2018-05-03 01:41:49.233354+00
28399,LARGE HOSPITAL SETTING,2018-05-03 01:41:49.598136+00,2018-05-03 01:41:49.598196+00
28400,CROSSTRAINED IN VARIOUS SPECIALTY AREAS INCLUDING MEDICALSURGICAL ONCOLOGY,2018-05-03 01:41:49.983302+00,2018-05-03 01:41:49.983362+00
28401,ORTHOPEDIC REHABILITATION,2018-05-03 01:41:50.342381+00,2018-05-03 01:41:50.342422+00
28402,WORKED FLOAT POOL,2018-05-03 01:41:50.699737+00,2018-05-03 01:41:50.699799+00
28403,ADMISSIONS SUITE AS NEEDED,2018-05-03 01:41:51.023217+00,2018-05-03 01:41:51.02328+00
28404,CHARGE NURSE ON LARGE MEDICALSURGICAL UNITS,2018-05-03 01:41:51.386939+00,2018-05-03 01:41:51.387025+00
28405,INCLUDING ADMISSIONS SUITE,2018-05-03 01:41:51.755685+00,2018-05-03 01:41:51.755747+00
28406,PROVIDED EXCEPTIONAL CARE TO PATIENTS IN ACCORDANCE WITH STANDARDS OF PRACTICE OF NURSING,2018-05-03 01:41:52.140286+00,2018-05-03 01:41:52.140347+00
28407,ESTABLISHED STRONG PROFESSIONAL RELATIONSHIPS WITH PHYSICIANS,2018-05-03 01:41:52.478069+00,2018-05-03 01:41:52.478132+00
28408,MAINTAINED EDUCATION,2018-05-03 01:41:52.825431+00,2018-05-03 01:41:52.825473+00
28409,LEADERSHIP OBJECTIVES AS DEFINED IN MY JOB DESCRIPTION,2018-05-03 01:41:53.181907+00,2018-05-03 01:41:53.181969+00
28410,MENTORED NEW GRADUATE NURSES,2018-05-03 01:41:53.559954+00,2018-05-03 01:41:53.560015+00
28411,NEW EMPLOYEES,2018-05-03 01:41:53.949858+00,2018-05-03 01:41:53.949918+00
28412,ATTENTION TO EVERY DETAIL OF THE CLIENT HOSPITAL STAY FROM ADMISSION THROUGH,2018-05-03 01:41:54.2974+00,2018-05-03 01:41:54.29748+00
28413,INCLUDING DISCHARGE,2018-05-03 01:41:54.654198+00,2018-05-03 01:41:54.654259+00
28414,WITH THE NECESSARY ADJUSTMENT IN NURSING CARE,2018-05-03 01:41:55.039332+00,2018-05-03 01:41:55.039395+00
28415,TREATMENT PLANS AS THE CLIENT CONDITION CHANGES,2018-05-03 01:41:55.406828+00,2018-05-03 01:41:55.406891+00
28416,EXTENSIVE ASSESSMENT SKILLS,2018-05-03 01:41:55.742778+00,2018-05-03 01:41:55.742839+00
28417,FINELY TUNED ASSESSMENT SKILLS ARE THE HALLMARK OF MY NURSING PRACTICE,2018-05-03 01:41:56.100149+00,2018-05-03 01:41:56.100191+00
28418,THE ASSISTANCE LEAGUE OF THE BAY AREA,2018-05-03 01:41:56.443197+00,2018-05-03 01:41:56.443259+00
28447,ABLE TO WORK WELL UNDER HIGH PRESSURE SITUATIONS,2018-05-03 02:01:10.62916+00,2018-05-03 02:01:10.629231+00
28448,HAVE KNOWLEDGE OF MANY DIFFERENT COMPUTER PROGRAMS,2018-05-03 02:01:11.0526+00,2018-05-03 02:01:11.052648+00
28449,UTILIZE CRITICAL THINKING SKILLS IN ORDER TO IDENTIFY PROBLEMS ANDOR SOLUTIONS,2018-05-03 02:01:11.438238+00,2018-05-03 02:01:11.438301+00
28451,LOVE WORKING WITH ETHNICALLY DIVERSE POPULATION,2018-05-03 02:04:02.70545+00,2018-05-03 02:04:02.705511+00
28452,KNOWLEDGEABLE IN GERIATRIC TREATMENT,2018-05-03 02:04:03.159167+00,2018-05-03 02:04:03.159229+00
28453,COMMUNICATES IN COURTEOUS MANNER THROUGH OPEN DIALOGUE,2018-05-03 02:04:03.661357+00,2018-05-03 02:04:03.661418+00
28454,MEDICATION ADMINISTRATION EXPERT VIA MOST ROUTE,2018-05-03 02:04:04.394331+00,2018-05-03 02:04:04.394378+00
28455,ON MICROSOFT WORD,2018-05-03 02:04:04.836206+00,2018-05-03 02:04:04.836269+00
28456,LOVE WORKING IN ETHNICALLY DIVERSE POPULATIONS,2018-05-03 02:04:05.278112+00,2018-05-03 02:04:05.278173+00
28457,COMMUNICATES IN A COURTEOUS MANNER THROUGH OPEN DIALOGUE,2018-05-03 02:04:05.782899+00,2018-05-03 02:04:05.783005+00
28466,MICROSOFT OFFICE SIGMACARE YEARS,2018-05-03 02:08:58.937147+00,2018-05-03 02:08:58.937249+00
28467,KANTIME,2018-05-03 02:09:00.819358+00,2018-05-03 02:09:00.81946+00
28468,I HAVE TOUCHED HUNDREDS OF PEOPLEAPOSS LIVES BY PROVIDING EMOTIONAL SUPPORT,2018-05-03 02:10:57.436027+00,2018-05-03 02:10:57.436087+00
28469,I MADE IT EASIER FOR STAFF TO UPDATE NARCOTICS,2018-05-03 02:10:58.181135+00,2018-05-03 02:10:58.18137+00
28470,IAPOSVE IMPLEMENTED A SYSTEM FOR CNAS TO TO REPORT CHANGE IN SKIN CONDITIONS,2018-05-03 02:10:58.876468+00,2018-05-03 02:10:58.876531+00
28471,I DEVISED A NEW METHOD FOR GIVING REPORT,2018-05-03 02:10:59.314393+00,2018-05-03 02:10:59.314433+00
28472,MENTORED NEW NURSES,2018-05-03 02:10:59.657582+00,2018-05-03 02:10:59.657645+00
28473,ENCOURAGED STAFF,2018-05-03 02:11:00.052042+00,2018-05-03 02:11:00.052104+00
28474,I PROVIDED EMOTIONAL SUPPORT FOR FAMILIES,2018-05-03 02:11:00.585566+00,2018-05-03 02:11:00.585628+00
28475,PATIENTS DURING CRISIS,2018-05-03 02:11:01.377574+00,2018-05-03 02:11:01.377637+00
28476,INSERTING IVAPOSS,2018-05-03 02:11:02.500237+00,2018-05-03 02:11:02.5003+00
28477,MANAGED PATIENTS WITH TUBE FEEDINGS,2018-05-03 02:11:03.416575+00,2018-05-03 02:11:03.416636+00
28478,PROVIDED WOUND CARE,2018-05-03 02:11:03.929038+00,2018-05-03 02:11:03.929101+00
28479,DISCONTINUING NG TUBES,2018-05-03 02:11:04.752762+00,2018-05-03 02:11:04.752823+00
28480,HUNG BLOOD,2018-05-03 02:11:05.501102+00,2018-05-03 02:11:05.501162+00
28481,TEAM WORK AS I AM A TEAM PLAYER,2018-05-03 02:11:06.158177+00,2018-05-03 02:11:06.15824+00
28482,MULTIPLE NURSING SKILLS ACCORDING TO THE SCOPE OF THE RN,2018-05-03 02:11:06.83401+00,2018-05-03 02:11:06.834069+00
28483,I HAVE BEEN A REGISTERED NURSE SINCE 2011,2018-05-03 02:11:07.661753+00,2018-05-03 02:11:07.661824+00
28484,PRIOR TO THAT I WAS AN LPN FOR SEVEN YEARS,2018-05-03 02:11:08.306713+00,2018-05-03 02:11:08.306778+00
28485,PRIOR TO THAT I WAS A CNA FOR,2018-05-03 02:11:09.005983+00,2018-05-03 02:11:09.006045+00
28486,I HOLD A TEXAS,2018-05-03 02:11:09.809782+00,2018-05-03 02:11:09.809844+00
28487,A LOUISIANA NURSING LICENSE,2018-05-03 02:11:10.747166+00,2018-05-03 02:11:10.747233+00
28488,I HAVE WORKED WITH KINNSER SOFTWARE,2018-05-03 02:11:11.262429+00,2018-05-03 02:11:11.262494+00
28489,AM FAMILIAR WITH OASIS,2018-05-03 02:11:12.036235+00,2018-05-03 02:11:12.036295+00
28490,USING,2018-05-03 02:11:12.727318+00,2018-05-03 02:11:12.727377+00
28491,OASIS I PERFORM START OF CAREAPOSS,2018-05-03 02:11:13.181214+00,2018-05-03 02:11:13.181274+00
28492,RESUMPTION OF CAREAPOSS,2018-05-03 02:11:13.632604+00,2018-05-03 02:11:13.632645+00
28493,SKILLED NURSING VISITS WITH AIDE SUPERVISORY VISITS,2018-05-03 02:11:13.986852+00,2018-05-03 02:11:13.986919+00
28494,SEEKING A POSITION AS A FULL TIME REGISTERED NURSE,2018-05-03 02:13:25.090258+00,2018-05-03 02:13:25.090318+00
28495,I HAVE THE KNOWLEDGE,2018-05-03 02:13:25.610406+00,2018-05-03 02:13:25.61045+00
28496,ABILITY TO PROPERLY ASSESS PATIENTS,2018-05-03 02:13:26.593653+00,2018-05-03 02:13:26.593741+00
28497,INTERVENE AS NECESSARY PROVIDING INDIVIDUALIZED PATIENTCLIENT CARE,2018-05-03 02:13:27.313139+00,2018-05-03 02:13:27.313202+00
28498,I POSSESS KNOWLEDGE OF THE NURSING PROCESS,2018-05-03 02:13:27.750025+00,2018-05-03 02:13:27.750085+00
28499,HANDS ON TECHNIQUES,2018-05-03 02:13:28.53183+00,2018-05-03 02:13:28.531886+00
28541,MEDSURG NURSING,2018-05-03 02:22:24.583927+00,2018-05-03 02:22:24.583986+00
28500,THE USE OF EQUIPMENT TO IMPLEMENT NECESSARY INTERVENTIONS TAILORED TO ALLOW FOR OPTIMAL HEALTH MAINTENANCE,2018-05-03 02:13:29.428945+00,2018-05-03 02:13:29.429007+00
28501,I AM OPEN TO CONSTRUCTIVE CRITICISM,2018-05-03 02:13:30.178405+00,2018-05-03 02:13:30.178463+00
28502,MAKE THE NECESSARY CHANGES,2018-05-03 02:13:31.091281+00,2018-05-03 02:13:31.09134+00
28503,I AM A TRUSTWORTHY,2018-05-03 02:13:31.816449+00,2018-05-03 02:13:31.816513+00
28504,READY TO LEARN,2018-05-03 02:13:32.484857+00,2018-05-03 02:13:32.48491+00
28505,WORK AS PART OF A TEAM TO HELP MAKE A DIFFERENCE,2018-05-03 02:13:33.243553+00,2018-05-03 02:13:33.243613+00
28532,STRONG MANAGEMENT,2018-05-03 02:20:28.273257+00,2018-05-03 02:20:28.301939+00
28533,ACNP CLINICAL ROTATION,2018-05-03 02:20:29.058075+00,2018-05-03 02:20:29.058244+00
28542,ENDOSCOPY CIRCULATOR,2018-05-03 02:22:24.695561+00,2018-05-03 02:22:24.695619+00
28545,PRE OPERATIVE DUTIES YEARS,2018-05-03 02:22:25.446449+00,2018-05-03 02:22:25.446507+00
28565,CASE MANAGEMENT YEAR,2018-05-03 02:26:05.287237+00,2018-05-03 02:26:05.287298+00
28566,NURSE PRECEPTOR YEARS,2018-05-03 02:26:06.159416+00,2018-05-03 02:26:06.159505+00
28567,SOMA,2018-05-03 02:26:06.858667+00,2018-05-03 02:26:06.858727+00
28568,PMDB TRAINED YEARS,2018-05-03 02:26:07.924773+00,2018-05-03 02:26:07.924833+00
28569,MEDICAL TRANSCRIPTION YEARS,2018-05-03 02:27:15.158343+00,2018-05-03 02:27:15.158384+00
28571,34 YEARS EXPERIENCE YEARS,2018-05-03 02:32:20.91142+00,2018-05-03 02:32:20.911497+00
28572,PERFORMS BASELINE HEAD TO TOE ASSESSMENT,2018-05-03 02:35:19.935398+00,2018-05-03 02:35:19.935457+00
28573,START IV LINE,2018-05-03 02:35:20.86967+00,2018-05-03 02:35:20.869767+00
28584,HIGH TECHNICAL PROFESSIONAL WITH ABILITIES FOR MANUAL PROCEDURES OR OFFICE,2018-05-03 02:55:38.558374+00,2018-05-03 02:55:38.558435+00
28585,KNOWLEDGE IN OUTPATIENT,2018-05-03 02:55:38.925277+00,2018-05-03 02:55:38.925339+00
28586,CONTINUING CARE,2018-05-03 02:55:39.295621+00,2018-05-03 02:55:39.295683+00
28587,DOMICILIARY,2018-05-03 02:55:39.790604+00,2018-05-03 02:55:39.7907+00
28588,ELDERLY,2018-05-03 02:55:40.186833+00,2018-05-03 02:55:40.186876+00
28589,IN ADDITION TO A WIDE RANGE OF ACTION IN POPULATION GROUPS WITH OR WITHOUT RISK FACTORS,2018-05-03 02:55:40.567786+00,2018-05-03 02:55:40.567826+00
28590,CAPABLE OF GOING TO THE INDIVIDUAL,2018-05-03 02:55:40.933225+00,2018-05-03 02:55:40.933286+00
28591,MANAGEMENT OF VARIOUS MEDICATIONS,2018-05-03 02:59:14.033874+00,2018-05-03 02:59:14.033917+00
28592,NG IV,2018-05-03 02:59:15.168677+00,2018-05-03 02:59:15.168758+00
28593,EVALUATING CARE PLANS,2018-05-03 02:59:16.078586+00,2018-05-03 02:59:16.078632+00
28594,ASSIGNING PATIENTS,2018-05-03 02:59:16.801227+00,2018-05-03 02:59:16.80128+00
28595,DELEGATING TASK YEARS,2018-05-03 02:59:17.613984+00,2018-05-03 02:59:17.614056+00
28596,PERFORMING NURSING TO PATIENTS AGES OF NEWBORN TO ADULTS,2018-05-03 02:59:18.222631+00,2018-05-03 02:59:18.222692+00
28597,PERFORMING BASIC NURSING SKILLS,2018-05-03 02:59:18.575845+00,2018-05-03 02:59:18.575919+00
28598,ADMINISTER BLOOD PRODUCTS MANAGEMENT OF NASOGASTRIC TUBES,2018-05-03 02:59:19.06693+00,2018-05-03 02:59:19.09693+00
28599,ENSURE PATIENT SAFETY,2018-05-03 02:59:50.267505+00,2018-05-03 02:59:50.267567+00
28600,EDUCATE PATIENT,2018-05-03 02:59:50.868915+00,2018-05-03 02:59:50.868975+00
28601,NOTIFY MD OF ANY CHANGES IN MENTAL OR PHYSICAL STATUS,2018-05-03 02:59:51.78999+00,2018-05-03 02:59:51.79009+00
28602,ADMINISTRATION OF MEDICATION ORALLY,2018-05-03 02:59:52.542622+00,2018-05-03 02:59:52.542685+00
28603,VIA PEG TUBE,2018-05-03 02:59:53.021888+00,2018-05-03 02:59:53.021949+00
28604,VIA PEG TUBE IV,2018-05-03 02:59:53.56768+00,2018-05-03 02:59:53.567741+00
28605,COLLABORATE WITH STAFF,2018-05-03 02:59:54.48253+00,2018-05-03 02:59:54.482592+00
28606,WORK AS A TEAM BUT ALSO ABLE TO BE A LEADER,2018-05-03 02:59:55.277706+00,2018-05-03 02:59:55.277766+00
28607,MAINTAIN IVS YEARS,2018-05-03 02:59:56.262629+00,2018-05-03 02:59:56.262682+00
28609,I WAS ABLE TO LEARN SUCH SKILLS IN JUST A SHORT PERIOD OF TIME WITHOUT ANY EXPERIENCE WITH AUTISTIC,2018-05-03 03:05:03.506196+00,2018-05-03 03:05:03.506259+00
28610,CHALLENGING BEHAVIORS,2018-05-03 03:05:03.956343+00,2018-05-03 03:05:03.956417+00
28611,THERAPEUTIC OPTIONS THAT ENCOMPASSES WAYS,2018-05-03 03:05:04.638032+00,2018-05-03 03:05:04.638097+00
28612,TECHNIQUES ON HOW TO SAFELY,2018-05-03 03:05:05.506858+00,2018-05-03 03:05:05.506924+00
28613,QUICKLY RESPOND OR DEAL WITH AGGRESSIVE,2018-05-03 03:05:06.280529+00,2018-05-03 03:05:06.280623+00
28614,COMBATIVE BEHAVIORS,2018-05-03 03:05:06.905059+00,2018-05-03 03:05:06.90512+00
28615,FULL LIFE CARE,2018-05-03 03:05:07.856226+00,2018-05-03 03:05:07.856325+00
28616,MY CLIENTS ALWAYS LIKES ME,2018-05-03 03:05:08.745118+00,2018-05-03 03:05:08.745182+00
28617,THEY ARE VERY HAPPY,2018-05-03 03:05:09.263201+00,2018-05-03 03:05:09.263268+00
28618,SATISFIED TO HAVE ME ON THEIR SIDE,2018-05-03 03:05:09.689978+00,2018-05-03 03:05:09.69004+00
28619,ALTHOUGH EQUIPPED WITH NURSING SKILLS,2018-05-03 03:05:10.689757+00,2018-05-03 03:05:10.689853+00
28620,IAPOSM STILL ABIDING WITH THE LEVEL OF NURSING AIDE TASKS,2018-05-03 03:05:11.63281+00,2018-05-03 03:05:11.63287+00
28621,RESPONSIBILITIES IN ACCORDANCE WITH THE LAW,2018-05-03 03:05:12.400596+00,2018-05-03 03:05:12.400659+00
28622,PATIENT ACCOUNT REPRESENTATIVE,2018-05-03 03:05:13.142858+00,2018-05-03 03:05:13.142917+00
28623,GETIXHEALTH,2018-05-03 03:05:13.981307+00,2018-05-03 03:05:13.981366+00
28624,I GOT BONUSES FOR PERFECT ATTENDANCE,2018-05-03 03:05:14.693824+00,2018-05-03 03:05:14.693885+00
28625,GOOD QUALITY ASSURANCE,2018-05-03 03:05:15.154711+00,2018-05-03 03:05:15.154809+00
28626,TALKING TO MORE THAN 100 PATIENTS IN A DAY,2018-05-03 03:05:15.930389+00,2018-05-03 03:05:15.930441+00
28627,UTILIZING ARTIVA BILLING DATABASE,2018-05-03 03:05:17.005984+00,2018-05-03 03:05:17.006046+00
28628,DOSBASED PATIENT RECORDS,2018-05-03 03:05:17.428426+00,2018-05-03 03:05:17.428483+00
28629,I WAS PROMOTED TO DO OFFICE JOBS FOR THE NURSING HOME LIKE MANAGING EMERGENCY DOCUMENTS,2018-05-03 03:05:18.6801+00,2018-05-03 03:05:18.680164+00
28630,ADMISSION DOCUMENTS OF EVERY RESIDENTS,2018-05-03 03:05:19.427105+00,2018-05-03 03:05:19.427182+00
28631,UTILIZING MS OFFICE FOR PATIENT RECORDS,2018-05-03 03:05:19.984083+00,2018-05-03 03:05:19.984181+00
28632,NURSING SKILLS SUCH AS TAKING VITAL SIGNS,2018-05-03 03:05:20.77408+00,2018-05-03 03:05:20.774152+00
28633,WEIGHING THE RESIDENTS,2018-05-03 03:05:21.412598+00,2018-05-03 03:05:21.412703+00
28634,I WAS ALSO BECAME EXPOSED TO DIFFERENT KINDS OF MEDICINES I WAS NEVER USED TO ESPECIALLY WHEN IT COMES TO PSYCHIATRIC MEDICATIONS,2018-05-03 03:05:21.887081+00,2018-05-03 03:05:21.887141+00
28635,ARTIVA,2018-05-03 03:05:22.642556+00,2018-05-03 03:05:22.642615+00
28636,CITRIX MEDICAL BILLING DATABASE,2018-05-03 03:05:23.369819+00,2018-05-03 03:05:23.36988+00
28637,IOS INTERFACES,2018-05-03 03:05:23.952361+00,2018-05-03 03:05:23.952402+00
28638,PERIPHERAL BLOOD DRAW YEARS,2018-05-03 03:05:24.810992+00,2018-05-03 03:05:24.81106+00
28639,PICC DRAW YEARS,2018-05-03 03:05:25.600514+00,2018-05-03 03:05:25.600572+00
28640,NGT CARE YEARS,2018-05-03 03:05:26.246449+00,2018-05-03 03:05:26.246523+00
28641,ENGLISHSPANISH,2018-05-03 03:08:09.324366+00,2018-05-03 03:08:09.324444+00
28664,EXPERIENCE IN MULTIPLE AREAS OF PT CARE INCLUDING GERIATRIC,2018-05-03 03:16:17.445392+00,2018-05-03 03:16:17.445455+00
28665,GIVES HOLISTIC CARE TO PATIENTS,2018-05-03 03:16:41.802732+00,2018-05-03 03:16:41.802794+00
28666,I AM A PASSIONATE,2018-05-03 03:16:42.669883+00,2018-05-03 03:16:42.669943+00
28667,ENTHUSIASTIC REGISTERED NURSE WITH OVER 5 YEARS EXPERIENCE,2018-05-03 03:16:43.447099+00,2018-05-03 03:16:43.447168+00
28668,I AM SEEKING FOR A POSITION THAT WILL ALLOW ME TO UTILIZE THE SKILLS I HAVE ACQUIRED THROUGH EXTENSIVE PROFESSIONAL EXPERIENCE,2018-05-03 03:16:44.280968+00,2018-05-03 03:16:44.281028+00
28669,ACADEMIC TRAINING TO HELP PATIENTS,2018-05-03 03:16:44.955366+00,2018-05-03 03:16:44.955427+00
28670,FAMILIES AS WELL AS TO SAVE LIVES,2018-05-03 03:16:46.007423+00,2018-05-03 03:16:46.007484+00
28671,TEAM BUILDING FLEXIBE MOTIVATED KNOWLEDGEABLE,2018-05-03 03:17:00.413271+00,2018-05-03 03:17:00.413334+00
28672,EXPERIENCED REGISTETED NURSE,2018-05-03 03:17:00.789651+00,2018-05-03 03:17:00.789713+00
28673,BEDSIDE MANNER YEARS,2018-05-03 03:19:41.71438+00,2018-05-03 03:19:41.714442+00
28674,PHYSIOLOGICAL KNOWLEDGE,2018-05-03 03:19:42.674445+00,2018-05-03 03:19:42.674494+00
28675,LISTENING YEARS,2018-05-03 03:19:43.348928+00,2018-05-03 03:19:43.348974+00
28676,VERBAL COMMUNICATION YEARS,2018-05-03 03:19:43.940157+00,2018-05-03 03:19:43.940217+00
28677,BLOOD GLUCOSEVITAL SIGNS,2018-05-03 03:19:44.812186+00,2018-05-03 03:19:44.812235+00
28678,PEGNG CARE,2018-05-03 03:19:45.627182+00,2018-05-03 03:19:45.627234+00
28679,FEEDINGMEDICATION,2018-05-03 03:19:46.228384+00,2018-05-03 03:19:46.228447+00
28680,IMMUNIZATIONS ADULT,2018-05-03 03:19:46.60586+00,2018-05-03 03:19:46.605922+00
28543,TELE NURSING,2018-05-03 02:22:24.979712+00,2018-05-03 02:22:24.979775+00
28544,POSTPARTUM NURSING,2018-05-03 02:22:25.386941+00,2018-05-03 02:22:25.387+00
28546,NURSERY,2018-05-03 02:22:25.810021+00,2018-05-03 02:22:25.810082+00
28547,LINKS HTTPSCIELOSLDCUSCIELOPHPPID=S003475312008000400001SCRIPT=SCIARTTEXT,2018-05-03 02:23:35.218257+00,2018-05-03 02:23:35.218308+00
28548,EXPERIENCE WORKING AS A DOCTOR SERVICE ASSISTANT FOR MORE THAN,2018-05-03 02:23:35.586017+00,2018-05-03 02:23:35.586075+00
28549,MS OFFICEOUTLOOKWORDEXCEL,2018-05-03 02:23:36.09844+00,2018-05-03 02:23:36.098498+00
28550,PHLEBOTOMY TECHNIQUES  INJECTION ADMINISTRATION  VITAL SIGNS,2018-05-03 02:23:36.659547+00,2018-05-03 02:23:36.659588+00
28551,MINOR SURGERY ASSISTANCE  EXAMINATION SUPPORT  MEDICAL TERMINOLOGY,2018-05-03 02:23:37.084497+00,2018-05-03 02:23:37.084555+00
28552,DRUG SCREENING  PATIENT EDUCATION  MEDICATION DISPENSING,2018-05-03 02:23:37.45294+00,2018-05-03 02:23:37.452999+00
28553,GOOD CRITICAL THINKINGBILINGUAL ENGLISHSPANISH,2018-05-03 02:23:37.870513+00,2018-05-03 02:23:37.870571+00
28554,COMPLEX PROBLEM OLVING,2018-05-03 02:23:38.284113+00,2018-05-03 02:23:38.284155+00
28555,THE ABILITY TO ADAPT,2018-05-03 02:23:38.721571+00,2018-05-03 02:23:38.721613+00
28556,GOOD ORALWRITTEN COMMUNICATION,2018-05-03 02:23:39.114766+00,2018-05-03 02:23:39.114825+00
28557,CHEERFUL,2018-05-03 02:23:39.531857+00,2018-05-03 02:23:39.531902+00
28558,PLEASANT DISPOSITION,2018-05-03 02:23:39.920586+00,2018-05-03 02:23:39.920645+00
28559,ABILITY TO REACT CALMLY YET PROFESSIONALLY IN URGENT SITUATIONS,2018-05-03 02:23:40.453176+00,2018-05-03 02:23:40.453241+00
28560,GOOD TIME MANAGEMENT,2018-05-03 02:23:40.881696+00,2018-05-03 02:23:40.881737+00
28561,PORT ACCESS CREDENTIALED,2018-05-03 02:23:48.578499+00,2018-05-03 02:23:48.578545+00
28562,CLINICAL SETTING,2018-05-03 02:23:49.146868+00,2018-05-03 02:23:49.146916+00
28563,CLINICAL SETTINGHOME HEALTH SETTING,2018-05-03 02:23:49.743428+00,2018-05-03 02:23:49.743471+00
28564,HOME HEALTH SETTING) YEARS,2018-05-03 02:23:50.165755+00,2018-05-03 02:23:50.16581+00
28570,PROFICIENT IN CARDIAC MONITORING,2018-05-03 02:27:16.080109+00,2018-05-03 02:27:16.080154+00
28574,TRAVELED TO 9 FACILITIES WITHIN THE COMPANY TO ASSIST WITH DUTIES LISTED ABOVE,2018-05-03 02:37:16.048791+00,2018-05-03 02:37:16.048849+00
28575,OTHER HEALTHCARE PROFESSIONALS IN A TEAM ENVIRONMENT,2018-05-03 02:37:16.492841+00,2018-05-03 02:37:16.492885+00
28576,PROFICIENCY IN BOTH PAPER,2018-05-03 02:37:16.909647+00,2018-05-03 02:37:16.909705+00
28577,WORKING WITH ADMINISTRATIVE STAFF,2018-05-03 02:37:17.32915+00,2018-05-03 02:37:17.32957+00
28578,EMPLOYEES IN VARIOUS BUILDINGS,2018-05-03 02:37:17.87719+00,2018-05-03 02:37:17.87725+00
28579,COMMUNICATION WITH STAFF REGARDING DOCUMENTATION,2018-05-03 02:37:18.297822+00,2018-05-03 02:37:18.297881+00
28580,REQUIRED FORMS,2018-05-03 02:37:18.736754+00,2018-05-03 02:37:18.736812+00
28581,STONEBRIDGE HEALTH CENTER,2018-05-03 02:37:19.141741+00,2018-05-03 02:37:19.141783+00
28582,BLS ACLS,2018-05-03 02:49:18.653558+00,2018-05-03 02:49:18.653618+00
28583,CARE OF SICK CHILDREN OR ADULTS,2018-05-03 02:54:24.740322+00,2018-05-03 02:54:24.740381+00
28608,NICU NURSING POSITION YEARS,2018-05-03 03:03:10.154651+00,2018-05-03 03:03:10.15471+00
28642,POINT CLICK CARE SYSTEM,2018-05-03 03:09:36.155552+00,2018-05-03 03:09:36.155597+00
28643,SPANISH SPEAKING YEARS,2018-05-03 03:13:51.219159+00,2018-05-03 03:13:51.219219+00
28644,COMPLETE HEADTOTOE NURSING ADMISSION ASSESSMENT,2018-05-03 03:16:04.530642+00,2018-05-03 03:16:04.530708+00
28645,DOCUMENTATION ON EPIC,2018-05-03 03:16:05.004681+00,2018-05-03 03:16:05.004739+00
28646,LEFT VENTRICULAR ASSESS DEVICE LVAD TRAINING,2018-05-03 03:16:05.462068+00,2018-05-03 03:16:05.462129+00
28647,INTRAVENOUS INSERTION,2018-05-03 03:16:05.934856+00,2018-05-03 03:16:05.934902+00
